Card  73: 48 67 78 22  8 50 23 57 70 25 | 82 55 26  3 14 87  4  1 25 24 13 31 48 93 96 77 65 38 75 90 40 32 19 46 11
Card  74: 58 50 70 38 87 14 41 53 26 57 | 86 96 91 10  8 87 35 60 20 12 69 65 45 26 98 40 37 95  2 21  7 17  3 48 74
Card  75: 77 95 97 44 28 67 39 23 21 32 | 69  8 97  5 92 74 76 39 75 58 67 98 72 61 22 53 54 96 70 59 77 83 99 34  4
Card  76: 17 66 82 88 96 85 10 57 23 16 | 22  6 44 87 50 55 73 20 93 46 88 84 21 99 95 16 40 57 83 85 68 92 30 47  3
Card  77: 50 37 55 75 20 97  7 31 10  4 | 76 30 79 74 72 59  9 93 49 86 18 81 23  6 85 36 44 46 96 45 17  1 91 12 26
Card  78: 82  1 44 32 98  7 65 85 45  2 | 56 88 60 13 78 47 86 14 81 30 40 67 29 16  6 34 28 10 50 38 77 73 46 63 75
Card  79:  5 55 59 80  3 70 84 50 47 92 |  4 38 31 14  1 11 95 86 82 48 12 99 94 72 34 32 30 23 35 29 22 19 69 42 44
Card  80: 92 55 86  2 32 90 34 53 20 67 | 48 17 13  7 27 70 35 28  9 40 38 79 69  5 76 83 59 33 91 50 56 25 98 10 36
Card  81:  3 89 25 56 62 39  2 91 48 92 | 25 75 65 85 92  3 54 49  2 67 89 56 29 69 60 91 39 62 16 70  6 32 48 93 37
Card  82: 77 30 14 41 92 90 73  9 43 23 | 92 68 19 90 17  9 72 26 69 80 46 81 59 14 77 98 36 48 23 64 41 73 43 63 30
Card  83: 11 47 10 65 48 25  3 75 81 62 | 22  6 82 84  7 83 42 72 20 10 12  1 33 86 31 24 26 13 32 78 55 74 77 34 50
Card  84:  2 19 54 41 66 86  4 45 46  5 | 89 97  6 49 65 28 29 51 66  5 68 48 45 54 41  4 64 83 37 63 19 50  2 46 86
Card  85: 87 55 45 69 71 86 97 49 88 96 | 18 22 38 90 50 26 20 52 19 74 82 31 60 79 64 51 76 46  4 48 84 58  3 65 54
Card  86: 36 70 56 40 58 18 44 28 75 82 | 81 79 52 66 74 72 15 49 51 17 84 76 77 78  5 65 21 93 60 92 61 14 94 59 73
Card  87: 33 94 91 80 22  8 57 75 64 62 | 96 83 82  4 72 67 69 44 79 73  2 85 65 13 50 71 37 77 99 93 11 14 51 63 45
Card  88: 52  5  1  7 61 25 30 84 29 42 | 75 97 73 70 66 20 33 96 91 21 57 36 39 87  3 55 63 76 13 69 74 71 18 17 80
Card  89:  9 95 17 15 76 49 21 65 31 69 | 12 39 96 51 43 69 76 94 90 42 88  9 19 58 79 33 49 45 84 22  6  7 99 35 15
Card  90: 17 90 26 77 84 46  9 88  5  8 | 76 18 31 11 68 44 12 96 53 57 22  3 72  9 17 40 48 56 46 90 14  2  8 61 34
Card  91: 78 22 94 50  4 39 91 34 31 95 | 75 67 42 24 36 49 87 40 45 89  9 91 99 32 66 26 11  1 58 59 98 54 82 77 33
Card  92: 24 82 61 33 72 37 98 79 86 70 | 27 44 77 50 49 33 56  1 71 47 97 37 53 66 73 36 17 64 38 57 96 92 54  6 61
Card  93: 98 51 73 36 69 92 37 84 31 59 | 40 69 99 94 98 32  3 76 49 64 13 52  6 92 58 51 86 50 27 25 47 36 53 85 80
Card  94: 38 98 46 55 95 56 15 41  7 26 | 79 23 14 28 75 29 63 34 80 89 54 49 62 92 22 72 57 77 68 90 27 39 82 12 74
Card  95: 88 24 82 97 62 69 84 15 72 36 |  9 82 19 30 42 61 76 17 25 64 48 51 93 20 87 62 10  5 52 54 13  7 71 90 27
Card  96: 50 74 53 13 18 98 52 49 39 29 | 58 97 79 69 53 88 42 63 11 30 14  5 96 82 49 40 93 46 24 75 21 17 55 28  3
Card  97: 75 64 40 26 25 51 79 42 62 60 | 13 50 84 38 48 86 53 97 76 99 35 23 33 18 24 49 34 32 43 68 58 44 31 85 72
Card  98: 49 46 32 71  6 80 25  1 40 35 | 79 30 60 34 81 43 61 27 41 99 37  4 95 90 45 67 56 57  9 91 22 23 16 21 11
Card  99: 70 42 24 47 62 66  4 53 99 54 | 24 99 10 46 70 21 68 50  2 54 15 47 41 62 53 66 89 36 69 65 60 56 42 19  4
Card 100: 57 37  4 32 97 89 48 99 16 53 |  6  2 46 30 37 70 97 32 33 55 84 16 24 20 99 62 14 28  4 89 53 57 48 40 44
Card 101: 45 72 50 90 44 40  5 80 55 58 | 98 61 34 60  2 78 62 65 83 31 94 41 20 18 46 32 73 23 37 21 71 12 51 11 25
Card 102: 20 12 47 26 55 92  8 82 60 30 |  1 78  9 31 47 14  8 26 18 66 94 20 97 12 51 36 95 60 30 82 55 98  7 33 25
Card 103: 43 33 52 76 77 13 73 45 40 30 | 58 57 34 67 87 12 16 90 43 48 25 65 84 40 30 42  1 13 53 85 72  8 97 68 77
Card 104: 47 30 62 67 19  7 34 99 18 73 | 38  7 78 34 26 72 27 19 47 73 30 42 11 63 67 59 62 54 20 18 25 68 50 99 15
Card 105: 17  8 41 67 78 30 70 58 11 74 | 74 88 64 70 99 11 54 32 25 42 59  1 58 15 77 63 93 81 57 98 14 29 89 92 41
Card 106: 66 51 30  3 52 67 63 60 55  9 | 35 74 42 13 45 21 22 17 20 60 30 54 67 55 51 92 64 52 72 66 44 69 63 62 78
Card 107:  7 42 26 31 20 28 87  3 29 25 | 16 44 71 21 48 53 54 64 25  4 94 97 83 69 62 45 66 31 38 19 43 33 42 85 65
Card 108: 23 49 65 38 22 96  5 28 93  3 | 48 10 24  8 65 49 90  6  9 28 63 58 35 29  1  3 56 33 85 72 96 79 93  5 50
Card 109: 96 43 41  3 55 19 44  9 69 85 |  6 17 90 28 32 34 19  9 14 27 83 78 74 35 76 12 11 31 96  3 25 46  4 81 44
Card 110: 11  4 50  1 54 21 88 66 53 26 | 81 88 11  9 14  1 21 54 86 75 83 84 66 31 16 32 60 36 69  2 59 80 76 56 26
Card 111: 66 45 53 81 57 63 24  1 46 76 |  8 31 14 82 62 78 37 53 20 85 66  6 51 10 19 47 61  1 45 68 25 33 16 24 22
Card 112: 44 32 55 72 21 79 85 68 67 39 | 75  9 50 64 52 43 39 55 42 67  3 90 54 44 76 21 23  4 81 11 48 88 24 95  5
Card 113: 88 23 60 54 44 65 28 21 12 29 | 29 21 60 22 40 14 15 55 90 12 57 18 94 75 61 54 46 93 53 88 76 65 23 86 32
Card 114: 54 68  7 75 39 19 28 65 69 10 | 36 45 24 61 68 75 51 94 97 13 89 73 65 88 50  3 84 29 93 10  2 56 85 67 76
Card 115: 69 26 44 33 14 41 17 70 92 72 | 94 59 18 81 52 99 17 36 87 20 16 86 72 56 11 65 24 92 83 26  9 89 15 47 77
Card 116: 86 12 11 94 34 10  3 72 77 71 | 75 18 83 76 41 16 22 84 69 63 48 96 45 85 72 10 56 40 95 32 59  4 33  9 51
Card 117: 22 34 79 31  8 73  5 82 99 74 | 49 50 18 35 33 26 20 17  3 81 94 95 74 30 29 38  1 41 52 64 62 93 37 73 10
Card 118: 78 93 14  8 96 57 49 52 67 59 | 40 97 50 71 46 66 63 42 87 64 96  2 98 68  7 35 93 37 16 18 12 92 36 75 24
Card 119: 58 38 20  9 92 15 54 44 63 28 | 31 72 57 85 49 34 15 62 58 83 33 29 94 75 79 19 77 70 39 81  4 50 16  8 84
Card 120: 54 73 59 76 55 83 18 99 74  2 | 60  4 70 20 29 64 92 26 89 81 84 22 71 66 40  9 68 15 65 79 57 31 75  6 97
Card 121: 86 28 62 33 36  2 65 66 77 58 | 50 72 22 69 45 49 44 56 46 84 93 71 81 14 31 68 13 94 16 82 52 30 79  8 26
Card 122: 35 27 46 62 43 28 79 39 16 49 | 95 33 89 19 24 91 15  4 21 31 78 82  5 71 45 70 47 55 84 53  1 69 59 92 14
Card 123: 55 28 29 64 63 79 34 95 83 77 | 36 93 54 88 64  9 94  6 18 74  3 28 83 22 80 96 65 16 62 79 77 70 33 52 38
Card 124: 32 31 85 73 38 94 50 75 22 25 | 57 33 10 64 72 43 53 86 23  8 56 90 45  4 63 47 20 11 28 17 74 18 77 26  5
Card 125: 76 66 70 69 58 75 92 11 45 47 | 17 31 89 19 47 27 87 18 59 12 58 66 11 72 99 45 69 92 94 70 15 93 75 83 76
Card 126: 76 94 11 67 46 70 32 59 18 55 | 51  8 79 35 48 37  2 20  7 30 68 17 33  1 41 39 87 43 73 22 71 13 47 83 15
Card 127: 54 44 14 68 17 22 15 35 11 98 | 65 24 17 90 23 51 35 61  3 98 41 83 12 16 11 13 14 30 86 37 71 32 63 70 15
Card 128: 98 57 41 43 28 58 19 37  3 77 | 46 74 54 41 76 85  4 15 17 59 67 13 91 31  2 20 78 11 18 73 40 16 50 35 47
Card 129:  5 62 94 48 85 32 35 69 16  9 | 56 52  6 98 69 25 87 71 20 81 16  5 38 96 13 53 79 99 45 90 74 72  2 11 68
Card 130: 19 75 99 80 48 98 86 69 34 54 | 34 99 91 95 48 10 75 86 88 40 57 82 11 29 25 70 69 80 19 58 62 54 21 12  6
Card 131: 29 46 97  1 38 15 96 89 16  4 | 51 77 28 88 13 49 60 24 84 82 50 30 56 80  8 22 15 79 17 35 71 54 83  2 43
Card 132:  8 51 28 45 92 78 27 49 50 20 | 90 10 93 52 96 72 30 54 50 43 12 31 74 67 63 92 16 21 51 27 26 98 68 64 20
Card 133: 94 25 68 83 78 50 63 38 58 23 | 20 51 80 90 17 22 76 14 61 16 66 40 89 81 88 47 15 37 11 50 39 71 31  4 48
Card 134: 89 50 86 60  1 61 52 10 71 80 | 21 95 42 86 81 76 50 89 49 91 52  1 67 77 88 96 47 61 55 12 15 80  5 27 64
Card 135: 66 32 89 57 92 34 71 97 43 42 | 29 71 57 18 14 74 82 67 99 59 12 97 19 96 11 24 43 35 89 70 55 83 13 42 84
Card 136: 90 53 50 39 51 68 78 60 15 76 | 81 40 24  8 82 97 62 35 73 83 41 36  5 22 86 29 34  1 85 37 94 13 56 87 93
Card 137: 26 67  5 62 12 89 91 84 96 56 | 53 33 42 97 54 64 96 63 28  9 26 59 12 99 23 34 72 48 30  2 40 65 56 43 76
Card 138: 93 45 99 78 37 31 33 22 96 20 | 68 45 89  4 43 58 73 44 72 75 24 14 71 99 28 25 91 76  9 98 84 13 70 21 51
Card 139: 18 65 64 57 45 19  8 88 28 87 |  7 41 73 64 45 50 27 81 72 74 60 47 75 68  3 48 20 69 62 40 65  5 15 51 86
Card 140: 75 25 42 77 98 92 64 17 41 29 | 96 62 61 53 68 80 12 32 73 16 85 54 78 10 95  2 84  6 89 69 60 48 45 34 94
Card 141: 43 31 45 49  3 55 99 74 89 10 | 78 95 28  2 33 75 89 13 32 15 26 56 61 66 41 50 60 59 12 85 34 64 91 23 76
Card 142: 47  9 99 28  3 71  2 51 96 19 | 72 31 16  4 88 70 68 64 75 35 85 58 21 54 77 29 15 82 59 60 39 37  8 18 65
Card 143: 38 60 24 15 64 87 33 48 47  6 | 28 48 59 53 51 49 74 77 70 56 25 29  4 39 24 32 65 35 21 89 15 76 37 83 27
Card 144: 49 32 47 58 31 12 87 35 18 88 | 21 18 97 31 35 28 96 56 87 12 59  3 49 86 61 20 32 47 39 58 88 91 73 71 34
Card 145: 98 29  7 88 44  5 50 28 47 23 | 44 47 98 29 62 17  7 28 23 14 15 54 72  5 16 50 64 68 60 19 27 12 85 67 49
Card 146: 36 62 49 69 76 98 51 85  9 17 | 92 69 97 85 17 96 76 72 88  3 48 56 81 62  1 25 30 70 99  2 44  9 28 79 51
Card 147: 73 54 10 47 96 13 89  7 33 91 | 98 75 26 59 69 45 66 11  5 12 74 36 55  9 85 60  1 34 84 42 32  3 76 70  4
Card 148:  2 79 56 60 74 62 78 26  8 82 |  1 95 39  9 86 61 64 82 55 84 37 90  8 93 10 21 80 26 11 78 47 48 25 22 98
Card 149: 94 10 87 47 23 68 82 13 21 46 | 16 54 89 99 80 64 70 38 81 86 46 30 58 85 35 25 32 52 10 59 97 47 12 23 75
Card 150: 67 70 48 88 72  8 49 97 90 19 | 47 25 80  9 72 76 21 59 95 27 10 77 87 19 88 37 67 49 70  8  3 71 62 41 97
Card 151: 53 36 18 77 88 75 52 57 41 81 | 19 31 71 57 13 12 73 52 36  9 54 10 88 91 75 77 44 17 18 66 30 53 81 41 43
Card 152:  6 61 37 73 40 22 47 18 68 52 | 18 73 22 61 96 79 23 45 68 37 48 40 11 58 41 56 47 80 52 44 93 87  6 33 13
Card 153: 75 42 83 82 63 40 76 46 38  2 |  2 79 83 69 85 25 14 74 42 78 46 63 22 31 12 26 20 38  4 73 90 75 92 76 62
Card 154: 17 18 68 36 51 91 93 19 87 37 | 72 70 24 30 36 14 63 86 71 47 98 10 55 64 46 11  5 53 41 89 32  2 22 84  6
Card 155:  6  1 31 79 58 61 45 24 53 76 | 20 65 54 16 70  5 60 41 43 34  9  1 89 37 36 51 53 29 99 19 95 98 61  7 42
Card 156: 62  4 91 76 20 82 11 17  5 42 | 29 20 13 61  4 62 65 17 11 78 90 94 27 59 75 25 10 85 42 76  5 15 36 22 64
Card 157: 90 56 15 50 20 81 14 46 58  4 | 30 66 38 91 14 34 75 56 48 51 80 26 22 62 69 57 47 94 20 84 65 37  4 46 90
Card 158: 99 21 94 54 38 31 55 35 97 37 | 75 51 90 13 25 71 16 30 77 59 81 37 35 76 78 92  1 97 54 21 96 49 27 38 66
Card 159: 18 41 14 36 26 64 48 80 42 51 | 71 84 97 92 87 78 57 53 41 18 67 72 27 94 96  6  2 80  3 89 30 81 47 86 79
Card 160:  5 24 58 57 46 41 60 18 19 14 | 67  6 89 12  9 79 72 46 22 83 84 58 20 85 36 19 11 65 10 26 39 15 56 57 62
Card 161: 24 54  9 68 19 82 18 12  5 43 | 55 31 74  8 62 35 20 36 97 21 30 48 80 32 77 91 45 61 57 86 93 11 83 26 87
Card 162: 33 94 73 79 32 48 51 21 61 72 | 31 90 99 97 46 53 23 89 34  4 14 64 18 63 36 70 44 85 40 62 96 20 67 12  2
Card 163: 14 60 29 93 22 45 51 40 37 16 | 55 21  7 72 23 58 36 60 94 28 35  6 44 43 86 56 31 39 15 59 69 20 84  4 70
Card 164: 42 68 19 43 69 92 27 88  1 91 | 81 45 20 47  3 32 26 64 66 61 60 76 85 96  5 11 39 71  4 38 62 57 13 46 77
Card 165: 62 27 64 82  1 55 21 31 41 63 | 60 28 21 38 94 15  1 64 55 50 82 34 47 36 12 27 63 59 84 31 70 73 62 30 41
Card 166: 48 21 18 91 32 77 81  6 43 79 | 36 52 79 81 25 32 71 20 78 43 21 67 57 49 33  8 77  6 13 48 91 18 68 56 66
Card 167: 67 77 84 69 56 70 13 90 51 36 | 56 39 49 57 77 90 47 61 59 67 70 99 36 69 16 98 74 51 84 38 72 96 91 13 73
Card 168: 66 84 31 35 87 19 70 17 78 11 | 51 59 73 43 44 90 38 24 75  2 49 97  8 95 13 29 10 65 88 89 67  5  4 11 26
Card 169: 82 94 62 39 24 81 87  1 75 28 | 24 82 51 94 91 28 63 59 87 62 35 34 76 81 25 89 96 23 19 39 75  1 15  4  9
Card 170:  7 38 18 64 49 61 59 97 79 63 | 14 19 85 65 53  6 47 13 89 64 25 30 79 17 97  9 98  7 63 33 23 26 59 57 11
Card 171: 41 43 96 53 70 93 52  5 61 85 | 10 52 94 13 25 53 93 70 30 81 61  2 86 15 41 85 43 71 74 58 22 96 34  5 36
Card 172: 37 96 83  2 88 89 14 87 58  6 | 83 19 38 63 33 95 24 96 66 71  9 88  4 89 17 76 58 64 61 43 56 82 36 97 44
Card 173: 72 90 63 32 20 54  2 11 47  4 | 48 85 64  7 14 31 43 79 46 60 39 72 47 78 73 20 81 32 83 44 96 99 15 45 75
Card 174: 56 75 90 13 41 52 17 66 71 10 | 78 26 90 13 10  7 29 41 39 33 50 52 66 56 20 71  5 87 64 61 75 99 49 17 22
Card 175: 46  9 37 81 13 31  8 73 67 51 | 83 93 59 44 85 70 73 20 72 69 92 88 63 52 81 29 64  1  4 86 24 21  8 35 33
Card 176: 44 96 92 26 63 31 77 21 93 48 | 63 47  2 58 43 16 44 96  4 53 37 27 26 19 32 34 76 49 28 23 46 92 59 77  1
Card 177: 19  6 67 46 45 82 28 37 10 22 | 93 52 85 16 41 31 48 75 28 55 14 94 53  2  5 44  7 84 18 63 22 20 79 91 46
Card 178: 64 27 44 42 20 99  7 51 19 55 | 60 73 61 72 31 89 18 50 11 96 45 90 58 44 99  4 30 97 83 86 21 56 51  7 34
Card 179: 75 51 17 82 94 49 74 61 97 85 | 10 92 27 96 69 65 82 21 59 56 14 22 12 51 35 70 13 30 11 34 78 71  3  7 49
